lab_id,transect,date_collected,time,pile,collected_by,latitude,longitude,cond_rank,tree,grass,shrub,bare,trap_square,notes,ext_date,ext_notes
odo_2838,T14G2,2018-10-11,13:55,3,JD,39.03337,-123.09525,4,5,0,0,95,"3,4",small pellets,2018-10-17,
odo_2839,T6G0,2018-10-12,8:50,1,AQ,39.0157,-123.07362,3,,,,100,"3,1",,2018-10-17,
odo_2840,T6G0,2018-10-12,8:56,2,AQ,39.01612,-123.07335,3.5,15,,,85,"3,1",,2018-10-17,
odo_2841,T6G0,2018-10-12,8:59,3,AQ,39.01611,-123.07325,3.5,15,,,85,"3,1",,2018-10-17,
odo_2842,T6G0,2018-10-12,8:59,4,AQ,39.01611,-123.07325,3.5,15,,,85,"3,1",,2018-10-17,
odo_2843,T6G0,2018-10-12,9:03,5,AQ,39.01614,-123.07327,2.5,20,,,80,"3,1",,2018-10-17,
odo_2844,T6G0,2018-10-12,9:03,6,AQ,39.01614,-123.07327,NA,20,,,80,"3,1",no condition listed,2018-10-17,
odo_2845,T6G0,2018-10-12,9:03,7,AQ,39.01616,-123.07327,4,20,,,80,"3,1",,2018-10-17,
odo_2846,T6G0,2018-10-12,9:03,8,AQ,39.01616,-123.07327,3,20,,,80,"3,1",,2018-10-17,
odo_2847,T6G0,2018-10-12,9:13,9,AQ,39.01616,-123.07327,1.5,20,,,80,"3,1",,2018-10-17,
odo_2848,T6G0,2018-10-12,9:16,10,AQ,39.01616,-123.0732,4,15,,,85,"3,1",,2018-10-17,
odo_2849,T6G0,2018-10-12,9:18,11,AQ,39.01621,-123.07316,3.5,,,,,"3,1",no land cover listed,2018-10-17,
odo_2850,T6G0,2018-10-12,9:18,12,AQ,39.01621,-123.07316,3,,,,,"3,1",no land cover listed,2018-10-17,
odo_2851,T6G0,2018-10-12,9:18,13,AQ,39.01621,-123.07316,3.5,15,,,85,"2,1",,2018-10-17,
odo_2852,T6G0,2018-10-12,9:38,14,AQ,39.01812,-123.07306,3.5,10,,,90,"2,1",,2018-10-17,
odo_2853,T6G0,2018-10-12,9:38,15,AQ,39.01812,-123.07306,3.5,10,,,90,"2,1",,2018-10-17,
odo_2854,T6G0,2018-10-12,9:42,16,AQ,39.01313,-123.07317,3.5,15,,,85,"2,1",,2018-10-17,
odo_2855,T6G0,2018-10-12,9:45,17,AQ,39.01823,-123.07334,3.5,15,,,85,"2,1",,2018-10-17,
odo_2856,T6G0,2018-10-12,9:50,18,AQ,39.01828,-123.07345,3.5,10,,,90,"2,1",,2018-10-17,
odo_2857,T6G0,2018-10-12,9:52,19,AQ,39.01823,-123.07364,3,,,,100,"2,1",,2018-10-17,
odo_2858,T6G0,2018-10-12,9:54,20,AQ,39.01829,-123.07369,3.5,,,,100,"2,1",,2018-10-17,
odo_2859,T6G0,2018-10-12,10:03,21,AQ,39.01858,-123.07324,4,5,,,95,"2,1",,2018-10-17,
odo_2860,T6G0,2018-10-12,10:07,22,AQ,39.01864,-123.0731,3.5,10,,,90,"2,1",,2018-10-17,
odo_2861,T6G0,2018-10-12,10:12,23,AQ,39.01868,-123.07301,4,10,,,90,"2,1",,2018-10-17,
odo_2862,T6G0,2018-10-12,10:12,24,AQ,39.01868,-123.07301,3.5,10,,,90,"2,1",,2018-10-17,
odo_2863,T6G0,2018-10-12,10:20,25,AQ,39.01875,-123.07294,4,5,,,95,"2,1",,2018-10-17,
odo_2864,T7G0,2018-10-12,10:33,1,AQ,39.0194,-123.07281,3.5,10,,,90,"1,1",,2018-10-17,
odo_2865,T7G0,2018-10-12,10:36,2,AQ,39.01945,-123.07266,4,5,,,95,"1,1",borderline 4.5,2018-10-17,
odo_2866,T7G0,2018-10-12,10:39,3,AQ,39.01947,-123.07269,3.5,10,,,90,"1,1",,2018-10-31,
odo_2867,T7G0,2018-10-12,10:40,4,AQ,39.01959,-123.07262,4,10,,,90,"1,1",,2018-10-31,
odo_2868,T7G0,2018-10-12,10:40,5,AQ,39.01959,-123.07262,4,10,,,90,"1,1",,2018-10-31,
odo_2869,T7G0,2018-10-12,10:44,6,AQ,39.01962,-123.07259,4,10,,,90,"1,1",,2018-10-31,
odo_2870,T7G0,2018-10-12,10:48,7,AQ,39.01963,-123.07246,4,15,,,85,"1,1",,2018-10-31,
odo_2871,T7G0,2018-10-12,10:50,8,AQ,39.01973,-123.07245,3.5,15,,,85,"1,1",,2018-10-31,
odo_2872,T7G0,2018-10-12,10:50,9,AQ,39.01973,-123.07245,4,15,,,85,"1,1",,2018-10-31,
odo_2873,T7G0,2018-10-12,10:53,10,AQ,39.01967,-123.07242,4,15,,,85,"1,1",,2018-10-31,
odo_2874,T7G0,2018-10-12,10:58,11,AQ,39.01979,-123.07231,4,,,,100,"1,2",borderline 4.5,2018-10-31,
odo_2875,T7G0,2018-10-12,11:00,12,AQ,39.01976,-123.07231,4,5,,,95,"1,2",borderline 4.5,2018-10-31,
odo_2876,T7G0,2018-10-12,11:02,13,JD,39.01976,-123.07216,4,10,,,90,"1,2",,2018-10-31,
odo_2877,T7G0,2018-10-12,11:08,14,AQ,39.01978,-123.07215,4,10,,,90,"1,2",,2018-10-31,
odo_2878,T7G0,2018-10-12,11:10,15,AQ,39.01982,-123.07204,3.5,5,,,95,"1,2",,2018-10-31,
odo_2879,T7G0,2018-10-12,11:12,16,AQ,39.01993,-123.07202,4,5,,,95,"1,2",,2018-10-31,
odo_2880,T7G0,2018-10-12,11:16,17,AQ,39.01998,-123.07207,4,,,,100,"1,2",,2018-10-31,
odo_2881,T7G0,2018-10-12,11:16,18,JD,39.01998,-123.07206,4,,,,100,"1,2",,2018-10-31,
odo_2882,T7G0,2018-10-12,11:31,19,AQ,39.02007,-123.07204,3.5,5,,,95,"1,2",,2018-10-31,
odo_2883,T7G0,2018-10-12,11:31,20,AQ,39.02007,-123.07204,3.5,5,,,95,"1,2",,2018-10-31,
odo_2884,T7G0,2018-10-12,11:31,21,AQ,39.02007,-123.07204,4,5,,,95,"1,2",,2018-10-31,
odo_2885,T7G0,2018-10-12,11:37,22,AQ,39.0201,-123.07203,4,,,,100,"1,2",,2018-10-31,
odo_2886,T7G0,2018-10-12,11:46,23,AQ,39.02037,-123.07161,3.5,10,,,90,"1,2",,2018-10-31,
odo_2887,T7G0,2018-10-12,11:46,24,AQ,39.02037,-123.07161,3,10,,,90,"1,2",,2018-10-31,
odo_2888,T7G0,2018-10-12,11:50,25,AQ,39.02036,-123.07159,3,5,,,95,"1,2",,2018-10-31,
odo_2889,T7G0,2018-10-12,11:52,26,AQ,39.02039,-123.07156,3,5,,,95,"1,2",,2018-10-31,
odo_2890,T7G0,2018-10-12,11:56,27,AQ,39.02045,-123.07143,3.5,,,,,"1,2",,2018-10-31,
odo_2891,T7G0,2018-10-12,11:56,28,AQ,39.02045,-123.07143,3,,,,,"1,2",,2018-10-31,
odo_2892,T7G0,2018-10-12,12:10,29,AQ,39.02036,-123.07064,4,5,,,95,"1,2",,2018-10-31,
odo_2893,T7G0,2018-10-12,12:12,30,AQ,39.02037,-123.07064,3.5,5,,,95,"1,2",,2018-10-31,
odo_2894,T7G0,2018-10-12,12:12,31,JD,39.02039,-123.07063,3.5,5,,,90,"1,2",,2018-10-31,
odo_2895,T7G0,2018-10-12,12:17,32,AQ,39.02044,-123.07047,3.5,5,,,95,"1,2",possibly 2 piles on top of each other(different sized pellets),2018-10-31,
odo_2896,T7G0,2018-10-12,12:17,33,AQ,39.02041,-123.07045,3.5,5,,,95,"1,2",,2018-10-31,
odo_2897,T7G0,2018-10-12,12:24,34,AQ,39.02039,-123.07043,3,5,,,95,"1,2",,2018-10-31,
odo_2898,T7G0,2018-10-12,12:24,35,AQ,39.02039,-123.07043,4,5,,,95,"1,2",,2018-10-31,
odo_2899,T7G0,2018-10-12,12:24,36,AQ,39.02039,-123.07043,4,5,,,95,"1,2",,2018-10-31,
odo_2900,T7G0,2018-10-12,12:24,37,AQ,39.02039,-123.07043,3.5,5,,,95,"1,2",,2018-10-31,
odo_2901,T7G0,2018-10-12,12:24,38,AQ,39.02037,-123.07033,3,5,,,95,"1,2",tiny pellets,2018-10-31,
odo_2902,T7G0,2018-10-12,12:24,39,AQ,39.02037,-123.07033,3.5,5,,,95,"1,2",,2018-10-31,
odo_2903,T7G0,2018-10-12,12:24,40,AQ,39.02037,-123.07033,4,,,,,"1,2",clump,2018-10-31,
odo_2904,T7G0,2018-10-12,12:37,41,AQ,39.02015,-123.07009,4,5,,,95,"1,2",,2018-10-31,
odo_2905,T7G0,2018-10-12,12:40,42,AQ,39.02012,-123.07008,4,5,,,95,"1,2",,2018-10-31,
odo_2906,T7G0,2018-10-12,12:45,43,AQ,39.02007,-123.06995,3.5,10,,,90,"1,2",,2018-10-31,
odo_2907,T7G0,2018-10-12,12:45,44,AQ,39.02007,-123.06995,3,10,,,90,"1,2",possibly charred? very shiny,2018-10-31,
odo_2908,T7G0,2018-10-12,12:48,45,AQ,39.02,-123.06994,4,5,,,95,"1,2",,2018-10-31,
odo_2909,T7G0,2018-10-12,12:51,46,AQ,39.01981,-123.06978,4,5,,,95,"1,2",,2018-10-31,
odo_2910,T7G0,2018-10-12,12:55,47,AQ,39.0196,-123.06948,4,,,,100,"1,2",,2018-10-31,
odo_2911,T7G0,2018-10-12,12:55,48,AQ,39.0196,-123.06948,3.5,,,,100,"1,2",originally a second 47 on sheet but corrected,2018-10-31,
odo_2912,T7G0,2018-10-12,13:06,49,AQ,39.01952,-123.06894,4,5,,,95,"1,2",corrected to account for 47 counted twice,2018-10-31,
odo_2913,T7G0,2018-10-12,13:09,50,AQ,39.01934,-123.06876,4,15,,,85,"1,2",corrected to account for 47 counted twice,2018-10-31,
odo_2914,T7G0,2018-10-12,13:12,51,AQ,39.01941,-123.06861,3.5,15,,,85,"1,2","corrected to account for 47 counted twice, big pile!",2018-10-31,
odo_2915,T7G0,2018-10-12,13:24,52,AQ,39.0195,-123.06854,3.5,5,,,95,"1,2",corrected to account for 47 counted twice,2018-10-31,
odo_2916,T7G0,2018-10-12,13:24,53,AQ,39.0195,-123.06854,3.5,5,,,95,"1,2",corrected to account for 47 counted twice,2018-10-31,
odo_2917,T7G0,2018-10-12,13:31,54,AQ,39.01952,-123.06854,4,5,,,95,"1,2",corrected to account for 47 counted twice,2018-10-31,
odo_2918,T8G0,2018-10-12,14:00,1,AQ,39.01811,-123.06585,3,,,,100,"2,4",,2018-10-31,
odo_2919,T8G0,2018-10-12,14:03,2,AQ,39.01794,-123.06573,4,10,,,90,"2,4",,2018-10-31,
odo_2920,T8G0,2018-10-12,14:03,3,AQ,39.01794,-123.06573,3.5,10,,,90,"2,4",,2018-10-31,
odo_2921,T8G0,2018-10-12,14:06,4,AQ,39.01788,-123.06572,3.5,10,,,90,"2,4",,2018-10-31,
odo_2922,T8G0,2018-10-12,14:06,5,AQ,39.01787,-123.06586,3.5,15,,,85,"2,4",,2018-10-31,
odo_2923,T8G0,2018-10-12,14:06,6,AQ,39.01787,-123.06586,3.5,15,,,85,"2,4",,2018-10-31,
odo_2924,T8G0,2018-10-12,14:06,7,AQ,39.01787,-123.06586,3.5,10,,,90,"2,4",slightly clumped,2018-10-31,
odo_2925,T8G0,2018-10-12,14:14,8,AQ,39.01788,-123.06594,4,15,,,85,"2,4",one clump,2018-10-31,
odo_2926,T8G0,2018-10-12,14:14,9,AQ,39.0179,-123.0659,4,15,,,85,"2,4",few pellets,2018-10-31,
odo_2927,T8G0,2018-10-12,14:18,10,AQ,39.01781,-123.0659,4,5,,,95,"2,4",,2018-10-31,
odo_2928,T8G0,2018-10-12,14:21,11,AQ,39.01802,-123.06641,3,,,,100,"2,4",,2018-10-31,
odo_2929,T8G0,2018-10-12,14:23,12,AQ,39.01806,-123.06654,4,5,,,95,"2,4",,2018-10-31,
odo_2930,T8G0,2018-10-12,14:26,13,JD,39.01811,-123.06654,3.5,5,,,95,"2,4",clumped,2018-10-31,
odo_2931,T8G0,2018-10-12,14:27,14,AQ,39.01814,-123.06659,3.5,10,,,90,"2,4",,2018-10-31,
odo_2932,T8G0,2018-10-12,14:28,15,AQ,39.01817,-123.06664,3.5,15,,,85,"2,4",,2018-10-31,
odo_2933,T8G0,2018-10-12,14:28,16,AQ,39.01817,-123.06664,4,15,,,85,"2,4",,2018-10-31,
odo_2934,T8G0,2018-10-12,14:28,17,AQ,39.01817,-123.06664,3.5,15,,,85,"2,4",,2018-10-31,
odo_2935,T8G0,2018-10-12,14:35,18,AQ,39.01842,-123.06701,3,5,,,95,"2,4",,2018-10-31,
odo_2936,T9G0,2018-10-12,14:46,1,AQ,39.01894,-123.06818,3.5,10,,,90,"2,3",,2018-10-31,
odo_2937,T9G0,2018-10-12,14:53,2,JD,39.01892,-123.06817,3,10,,,90,"2,3",,2018-10-31,
odo_2938,T9G0,2018-10-12,14:53,3,JD,39.01889,-123.06821,4,10,,,90,"2,3",edge of ravine,2018-10-31,
odo_2939,T9G0,2018-10-12,14:53,4,AQ,39.01889,-123.06815,3.5,5,,,95,"2,3",,2018-10-31,
odo_2940,T9G0,2018-10-12,14:53,5,AQ,39.01889,-123.06815,3.5,5,,,95,"2,3",tiny pellets,2018-10-31,
odo_2941,T9G0,2018-10-12,15:04,6,AQ,39.01884,-123.06815,3,5,,,95,"2,3",,2018-10-31,
odo_2942,T9G0,2018-10-12,15:08,7,AQ,39.01873,-123.06815,3,10,,,95,"2,3",,2018-10-31,
odo_2943,T9G0,2018-10-12,15:12,8,AQ,39.01867,-123.06803,4,5,,,95,"2,3",,2018-10-31,
odo_2944,T9G0,2018-10-12,15:14,9,AQ,39.01855,-123.06795,3.5,5,,,95,"2,3",,2018-10-31,
odo_2945,T9G0,2018-10-12,15:14,10,AQ,39.01849,-123.06792,4,5,,,95,"2,3",,2018-10-31,
odo_2946,T9G0,2018-10-12,15:20,11,AQ,39.01846,-123.06792,3.5,5,,,95,"2,3",,2018-10-31,
odo_2947,T9G0,2018-10-12,15:26,12,AQ,39.01899,-123.06819,4,5,,,95,"2,3",,2018-10-31,
odo_2948,T9G0,2018-10-12,15:26,13,AQ,39.01899,-123.06819,3.5,5,,,95,"2,3",,2018-10-31,
odo_2949,T9G0,2018-10-12,15:29,14,AQ,39.01897,-123.06823,3,,,,100,"2,3",,2018-10-31,
odo_2950,T9G0,2018-10-12,15:33,15,AQ,39.019,-123.06827,4,10,,,90,"2,3",,2018-10-31,
odo_2951,T9G0,2018-10-12,15:36,16,AQ,39.01908,-123.06864,3,10,,,90,"2,3",,2018-10-31,
odo_2952,T9G0,2018-10-12,15:36,17,AQ,39.01908,-123.06864,3,10,,,90,"2,3",,2018-10-31,
odo_2953,T9G0,2018-10-12,15:36,18,AQ,39.01908,-123.06864,3,10,,,90,"2,3",,2018-10-31,
odo_2954,T10G0,2018-10-12,15:50,1,AQ,39.01905,-123.07025,4,5,,,95,"2,2",,2018-10-31,
odo_2955,T10G0,2018-10-12,15:53,2,AQ,39.01905,-123.07029,3.5,5,,,95,"2,2",,2018-10-31,
odo_2956,T10G0,2018-10-12,16:00,3,AQ,39.01906,-123.07103,4,10,,,90,"2,2",,2018-10-31,
odo_2957,T10G0,2018-10-12,16:00,4,AQ,39.01905,-123.07108,3.5,10,,,90,"2,2",,2018-10-31,
odo_2958,T10G0,2018-10-12,16:02,5,AQ,39.019,-123.07107,4,10,,,90,"2,2",,2018-10-31,
odo_2959,T10G0,2018-10-12,16:02,6,AQ,39.019,-123.07107,4,10,,,90,"2,2",,2018-10-31,
odo_2960,T10G0,2018-10-12,16:07,7,AQ,39.019,-123.07107,4,10,,,90,"2,2",,2018-10-31,
odo_2961,T10G0,2018-10-12,16:08,8,AQ,39.01882,-123.07109,4,5,,,95,"2,2",,2018-10-31,
odo_2962,T10G0,2018-10-12,16:14,9,AQ,39.01875,-123.07116,4,,,,,"2,2",,2018-11-07,
odo_2963,T10G0,2018-10-12,16:14,10,AQ,39.01875,-123.07116,4,,,,100,"2,2",,2018-11-07,
odo_2964,T10G0,2018-10-12,16:14,11,AQ,39.01874,-123.07115,3.5,,,,100,"2,2",,2018-11-07,
odo_2965,T15G2,2018-10-15,15:39,1,JD,39.02951,-123.09226,3.5,5,0,5,90,"outside 5,5",,2018-11-07,
odo_2966,T15G2,2018-10-15,15:47,2,JD,39.0295,-123.09222,4,5,0,5,90,"outside 5,5",borderline 4.5 condition,2018-11-07,
odo_2967,T15G2,2018-10-15,15:51,3,JD,39.02956,-123.09227,3.5,10,0,0,90,"5,5","trail, few pellets",2018-11-07,
odo_2968,T15G2,2018-10-15,15:51,4,JD,39.02956,-123.09227,3.5,10,0,0,90,"5,5",,2018-11-07,
odo_2969,T15G2,2018-10-15,15:51,5,JD,39.02956,-123.09227,3.5,10,0,0,90,"5,5",,2018-11-07,
odo_2970,T15G2,2018-10-15,15:58,6,JD,39.0296,-123.09229,4,10,0,0,90,"5,5",may be 2 piles on top of each other,2018-11-07,
odo_2971,T15G2,2018-10-15,15:58,7,JD,39.0296,-123.09229,3.5,10,0,0,90,"5,5",,2018-11-07,
odo_2972,T15G2,2018-10-15,16:04,8,JD,39.02966,-123.09235,3.5,10,0,0,90,"5,5",,2018-11-07,
odo_2973,T15G2,2018-10-15,16:08,9,JD,39.0297,-123.09234,4,10,0,0,90,"5,5",,2018-11-07,
odo_2974,T15G2,2018-10-15,16:13,10,JD,39.0297,-123.09243,3.5,5,0,0,90,"5,5",,2018-11-07,
odo_2975,T15G2,2018-10-15,16:16,11,JD,39.02974,-123.0924,3.5,5,0,0,95,"5,5",,2018-11-07,
odo_2976,T15G2,2018-10-15,16:21,12,JD,39.02982,-123.09246,4,5,0,10,85,"5,5",,2018-11-07,
odo_2977,T15G2,2018-10-15,16:28,13,JD,39.0298,-123.09271,3.5,15,0,0,85,"5,5",,2018-11-07,
odo_2978,T15G2,2018-10-15,16:31,14,JD,39.02983,-123.09274,4,15,0,0,85,"5,5",,2018-11-07,
odo_2979,T15G2,2018-10-15,16:34,15,JD,39.02979,-123.09261,3.5,15,0,0,85,"5,5",,2018-11-07,
odo_2980,T15G2,2018-10-15,16:45,16,JD,39.03003,-123.09277,4,15,0,0,85,"5,5",,2018-11-07,
odo_2981,T15G2,2018-10-15,16:52,17,JD,39.03026,-123.09267,4,10,0,0,90,"5,5","may be burned, could not tell",2018-11-07,
odo_2982,T16G2,2018-10-16,11:53,1,JD,39.03791,-123.09656,4,5,0,5,90,"1,3","few pellets, small clumps",2018-11-07,
odo_2983,T16G2,2018-10-16,12:01,2,JD,39.03769,-123.09652,3.5,5,0,10,85,"1,3","few pellets, scattered",2018-11-07,
odo_2984,T16G2,2018-10-16,12:05,3,JD,39.0376,-123.09653,4,5,0,5,90,"1,3",,2018-11-07,
odo_2985,T16G2,2018-10-16,12:10,4,JD,39.03743,-123.09647,4,0,0,10,90,"1,3",,2018-11-07,
odo_2986,T16G2,2018-10-16,12:13,5,JD,39.0374,-123.09642,4,5,0,10,85,"1,3",,2018-11-07,
odo_2987,T16G2,2018-10-16,12:13,6,JD,39.0374,-123.09642,4,5,0,10,85,"1,3",,2018-11-07,
odo_2988,T16G2,2018-10-16,12:18,7,JD,39.03741,-123.0964,4,5,0,10,85,"1,3",,2018-11-07,
odo_2989,T16G2,2018-10-16,12:25,8,JD,39.03728,-123.09608,4,10,0,5,85,"1,3","may be burned, can't tell",2018-11-07,
odo_2990,T17G2,2018-10-16,12:58,1,JD,39.03693,-123.09489,4,10,0,0,90,"1,4",,2018-11-07,
odo_2991,T17G2,2018-10-16,13:09,2,JD,39.03686,-123.09479,4,5,0,0,95,"1,4",,2018-11-07,
odo_2992,T17G2,2018-10-16,13:09,3,JD,39.03686,-123.09479,3,5,0,0,95,"1,4",,2018-11-07,
odo_2993,T17G2,2018-10-16,13:17,4,JD,39.03686,-123.09459,3.5,5,0,5,90,"1,4",,2018-11-07,
odo_2994,T17G2,2018-10-16,13:22,5,JD,39.03686,-123.09452,4,0,0,10,90,"1,4","slightly mixed with pile 6, may be cross-contaminated",2018-11-07,
odo_2995,T17G2,2018-10-16,13:22,6,JD,39.03686,-123.09452,3,0,0,10,90,"1,4","slightly mixed with pile 5, may be cross-contaminated",2018-11-07,
odo_2996,T17G2,2018-10-16,13:28,7,JD,39.03683,-123.0945,4,0,0,10,90,"1,4",,2018-11-07,
odo_2997,T17G2,2018-10-16,13:28,8,JD,39.03683,-123.0945,3.5,0,0,10,90,"1,4",,2018-11-07,
odo_2998,T17G2,2018-10-16,13:33,9,JD,39.03684,-123.09447,4,0,0,10,90,"1,4","very close to pile 10, may be cross-contaminated",2018-11-07,
odo_2999,T17G2,2018-10-16,13:33,10,JD,39.03684,-123.09447,3.5,0,0,10,90,"1,4","very close to pile 9, may be cross-contaminated",2018-11-07,
odo_3000,T17G2,2018-10-16,13:38,11,JD,39.03682,-123.09451,4,0,0,10,90,"1,4",,2018-11-07,
odo_3001,T17G2,2018-10-16,13:42,12,JD,39.03682,-123.09444,3.5,0,0,5,95,"1,4",,2018-11-07,
odo_3002,T17G2,2018-10-16,13:51,13,JD,39.03657,-123.09471,4,5,0,0,95,"2,4",,2018-11-07,
odo_3003,T17G2,2018-10-16,13:55,14,JD,39.03656,-123.09474,4,5,0,0,90,"2,4",,2018-11-07,
odo_3004,T17G2,2018-10-16,14:06,15,JD,39.03647,-123.09467,3.5,0,0,5,95,"2,4",,2018-11-07,
odo_3005,T17G2,2018-10-16,14:09,16,JD,39.03642,-123.0946,4,5,0,5,95,"2,4",,2018-11-07,
odo_3006,T17G2,2018-10-16,14:09,17,JD,39.03642,-123.0946,4,5,0,5,95,"2,4",,2018-11-07,
odo_3007,T17G2,2018-10-16,14:16,18,JD,39.03642,-123.0946,3.5,5,0,5,95,"2,4",,2018-11-07,
odo_3008,T17G2,2018-10-16,14:37,19,JD,39.03539,-123.09504,3.5,10,0,0,90,"2,4",few pellets,2018-11-07,
odo_3009,T17G2,2018-10-16,14:47,20,JD,39.03519,-123.09496,4,10,0,0,90,"2,4",in deep ash; off transect track,2018-11-07,
odo_3010,T17G2,2018-10-16,14:51,21,JD,39.03517,-123.09496,4,10,0,0,90,"2,4",off transect track,2018-11-07,
odo_3011,T17G2,2018-10-16,14:55,22,JD,39.03503,-123.09496,4,10,0,0,90,"2,4",off transect track,2018-11-07,
odo_3012,T18G2,2018-10-16,15:26,1,JD,39.03511,-123.09715,4,5,0,0,95,"2,3",,2018-11-07,
odo_3013,T18G2,2018-10-16,15:30,2,JD,39.03511,-123.09721,4,5,0,0,95,"2,3",may be burned,2018-11-07,
odo_3014,T18G2,2018-10-16,15:37,3,JD,39.03516,-123.0975,3.5,10,0,0,90,"2,3",,2018-11-07,
odo_3015,T18G2,2018-10-16,15:42,4,JD,39.03539,-123.09763,4,5,0,0,95,"2,3",,2018-11-07,
odo_3016,T18G2,2018-10-16,15:53,5,JD,39.03583,-123.09807,4,10,0,0,90,"2,3",,2018-11-07,
odo_3017,T18G2,2018-10-16,16:08,6,JD,39.03597,-123.09827,3.5,10,0,0,90,"2,3",,2018-11-07,
odo_3018,T18G2,2018-10-16,16:12,7,JD,39.03599,-123.09833,3.5,10,0,0,90,"2,3",off of transect track,2018-11-07,
odo_3019,T18G2,2018-10-16,16:17,8,JD,39.03602,-123.09834,4,10,0,0,90,"2,3",off of transect track,2018-11-07,
odo_3020,T18G2,2018-10-16,16:21,9,JD,39.03605,-123.0983,3.5,10,0,0,90,"2,3",off of transect track,2018-11-07,
odo_3021,T18G2,2018-10-16,16:37,10,JD,39.03635,-123.09728,4,0,0,0,100,"2,3",off of transect track,2018-11-07,
odo_3022,T11G0,2018-10-17,8:32,1,JD,39.01745,-123.06425,4,15,0,0,85,"3,5",,2018-11-07,
odo_3023,T11G0,2018-10-17,8:32,2,JD,39.01745,-123.06425,4,15,0,0,85,"3,5",,2018-11-07,
odo_3024,T11G0,2018-10-17,8:32,3,JD,39.01745,-123.06425,3.5,15,0,0,85,"3,5",,2018-11-07,
odo_3025,T11G0,2018-10-17,8:42,4,JD,39.01741,-123.06448,4,5,0,0,95,"3,5",clump,2018-11-07,
odo_3026,T11G0,2018-10-17,8:43,5,JD,39.01741,-123.06448,3.5,5,0,0,95,"3,5",,2018-11-07,
odo_3027,T11G0,2018-10-17,8:48,6,JD,39.01742,-123.06452,4,5,0,0,95,"3,5",,2018-11-07,
odo_3028,T11G0,2018-10-17,8:51,7,JD,39.01735,-123.06463,3.5,5,0,0,95,"3,5",,2018-11-07,
odo_3029,T11G0,2018-10-17,8:55,8,JD,39.01719,-123.06463,4,0,0,0,100,"3,5",,2018-11-07,
odo_3030,T11G0,2018-10-17,8:59,9,JD,39.01706,-123.06463,4,0,0,0,100,"3,5",,2018-11-07,
odo_3031,T11G0,2018-10-17,9:04,10,JD,39.01685,-123.06451,3.5,5,0,0,95,"3,5",,2018-11-07,
odo_3032,T11G0,2018-10-17,9:12,11,JD,39.01722,-123.06384,4,10,0,0,90,"3,5",,2018-11-07,
odo_3033,T11G0,2018-10-17,9:19,12,JD,39.01763,-123.06312,4,5,0,0,95,"3,5",,2018-11-07,
odo_3034,T11G0,2018-10-17,9:22,13,JD,39.01769,-123.06313,4,10,0,0,90,"3,5",,2018-11-07,
odo_3035,T11G0,2018-10-17,9:25,14,JD,39.01776,-123.06313,3.5,10,0,0,90,"3,5",,2018-11-07,
odo_3036,T11G0,2018-10-17,9:25,15,JD,39.01776,-123.06313,4,10,0,0,90,"3,5",,2018-11-07,
odo_3037,T11G0,2018-10-17,9:29,16,JD,39.0178,-123.06319,4,10,0,0,90,"2,5",,2018-11-07,
odo_3038,T11G0,2018-10-17,9:29,17,JD,39.0178,-123.06319,3.5,10,0,0,90,"2,5",,2018-11-07,
odo_3039,T11G0,2018-10-17,9:33,18,JD,39.0178,-123.06319,4,10,0,0,90,"2,5",,2018-11-07,
odo_3040,T11G0,2018-10-17,9:40,19,JD,39.01798,-123.06329,4,10,0,0,90,"2,5",,2018-11-07,
odo_3041,T11G0,2018-10-17,9:44,20,JD,39.01807,-123.06339,4,10,0,0,90,"2,5",,2018-11-07,
odo_3042,T11G0,2018-10-17,9:47,21,JD,39.01809,-123.06344,4,10,0,0,90,"2,5",,2018-11-07,
odo_3043,T11G0,2018-10-17,9:52,22,JD,39.01837,-123.06328,3,5,0,0,95,"2,5",,2018-11-07,
odo_3044,T11G0,2018-10-17,9:54,23,JD,39.01841,-123.06325,3.5,0,0,0,100,"2,5",,2018-11-07,
odo_3045,T11G0,2018-10-17,9:59,24,JD,39.01869,-123.06293,3.5,0,0,0,100,"2,5",,2018-11-07,
odo_3046,T11G0,2018-10-17,10:08,25,JD,39.0199,-123.06339,4,5,0,0,95,"1,5",,2018-11-07,
odo_3047,T11G0,2018-10-17,10:11,26,JD,39.01998,-123.06335,4,0,0,0,100,"1,5",,2018-11-07,
odo_3048,T11G0,2018-10-17,10:15,27,JD,39.01998,-123.06337,3.5,0,0,0,100,"1,5",,2018-11-07,
odo_3049,T11G0,2018-10-17,10:17,28,JD,39.01998,-123.06337,4,0,0,0,100,"1,5",,2018-11-07,
odo_3050,T11G0,2018-10-17,10:19,29,JD,39.01998,-123.06337,4,0,0,0,100,"1,5",small pellets,2018-11-07,
odo_3051,T11G0,2018-10-17,10:19,30,JD,39.01998,-123.06337,4,0,0,0,100,"1,5",,2018-11-07,
odo_3052,T11G0,2018-10-17,10:26,31,JD,39.01998,-123.06337,4,0,0,0,100,"1,5",,2018-11-07,
odo_3053,T11G0,2018-10-17,10:27,32,JD,39.01998,-123.06337,3.5,0,0,0,100,"1,5",,2018-11-07,
odo_3054,T11G0,2018-10-17,10:29,33,JD,39.02019,-123.06351,3.5,0,0,0,100,"1,5",,2018-11-07,
