lab_id,transect,date_collected,collection_event,time,pile,collected_by,latitude,longitude,cond_rank,tree,grass,shrub,bare,parts_collected,notes,extracted,transect_list,collected_list,collection_event_list
odo_0663,FT17,10/19/17,1,9:02,41,"LB, AS",39.0298,-123.06219,3.5,0,80,20,0,swab,,11/7/17,,,
odo_0698,FT18,10/20/17,2,8:58,1,"LB, BM",39.03113,-123.09774,2.5,5,95,0,0,swab,all samples from this transect were wet from rain previous night,11/3/17,,,
odo_0699,FT18,10/20/17,2,9:03,2,"LB, BM",39.03104,-123.09759,1.5,5,95,0,0,swab,,11/3/17,,,
odo_0700,FT18,10/20/17,2,9:05,3,"LB, BM",39.03105,-123.09757,3,5,95,0,0,swab,,11/3/17,,,
odo_0701,FT18,10/20/17,2,9:07,4,"LB, BM",39.03101,-123.09755,3,5,95,0,0,swab,mushy,11/3/17,,,
odo_0702,FT18,10/20/17,2,9:10,5,"LB, BM",39.03096,-123.09743,,5,95,0,0,swab,mushy,11/3/17,,,
odo_0703,FT18,10/20/17,2,9:12,6,"LB, BM",39.03094,-123.09739,3,5,95,0,0,swab,,11/3/17,,,
odo_0704,FT18,10/20/17,2,9:14,7,"LB, BM",39.03093,-123.09737,4,5,95,0,0,swab,,11/3/17,,,
odo_0705,FT18,10/20/17,2,9:17,8,"LB, BM",39.03093,-123.09736,3.5,5,95,0,0,swab,,11/3/17,,,
odo_0706,FT18,10/20/17,2,9:19,9,"LB, BM",39.03088,-123.09729,3.5,5,95,0,0,swab,,11/3/17,,,
odo_0708,FT18,10/20/17,2,9:25,11,"LB, BM",39.03062,-123.09706,4,5,95,0,0,swab,,11/3/17,,,
odo_0709,FT18,10/20/17,2,9:32,12,"LB, BM",39.03054,-123.09707,3,5,95,0,0,swab,in a line,11/3/17,,,
odo_0710,FT18,10/20/17,2,9:34,13,"LB, BM",39.03056,-123.09711,3,5,95,0,0,swab,tiny,11/3/17,,,
odo_0711,FT18,10/20/17,2,9:37,14,"LB, BM",39.03056,-123.09713,,5,95,0,0,swab,mushy,11/3/17,,,
odo_0712,FT18,10/20/17,2,9:39,15,"LB, BM",39.0306,-123.09726,4,5,80,15,0,swab,,11/3/17,,,
odo_0713,FT18,10/20/17,2,9:43,16,"LB, BM",39.03058,-123.09727,4,5,80,15,0,swab,,11/3/17,,,
odo_0714,FT18,10/20/17,2,9:44,17,"LB, BM",39.03056,-123.09734,3.5,5,80,15,0,swab,,11/3/17,,,
odo_0715,FT18,10/20/17,2,9:45,18,"LB, BM",39.03054,-123.09735,4,5,80,15,0,swab,,11/3/17,,,
odo_0716,FT18,10/20/17,2,9:49,19,"LB, BM",39.03049,-123.09728,3,5,80,15,0,swab,,11/3/17,,,
odo_0717,FT18,10/20/17,2,9:52,20,"LB, BM",39.03047,-123.09721,3,5,80,15,0,swab,,11/3/17,,,
odo_0718,FT18,10/20/17,2,9:55,21,"LB, BM",39.03029,-123.09705,3.5,5,80,15,0,swab,,11/3/17,,,
odo_0719,FT18,10/20/17,2,10:01,22,"LB, BM",39.02999,-123.09661,4,5,80,15,0,swab,,11/3/17,,,
odo_0720,FT18,10/20/17,2,10:03,23,"LB, BM",39.02997,-123.09657,4,5,80,15,0,swab,,11/3/17,,,
odo_0721,FT18,10/20/17,2,10:07,24,"LB, BM",39.02995,-123.09648,4,5,80,15,0,swab,,11/3/17,,,
odo_0722,FT18,10/20/17,2,10:23,25,"LB, BM",39.02953,-123.09505,4,20,30,0,50,swab,,11/3/17,,,
odo_0723,FT18,10/20/17,2,10:27,26,"LB, BM",39.02945,-123.09501,4,20,30,0,50,swab,,11/3/17,,,
odo_0724,FT18,10/20/17,2,10:30,27,"LB, BM",39.02922,-123.09494,4,25,0,20,55,swab,,11/3/17,,,
odo_0725,FT18,10/20/17,2,10:32,28,"LB, BM",39.02914,-123.09492,3,25,0,20,55,swab,,11/3/17,,,
odo_0726,FT18,10/20/17,2,10:35,29,"LB, BM",39.02912,-123.09487,3.5,25,0,20,55,swab,,11/3/17,,,
odo_0727,FT18,10/20/17,2,10:45,30,"LB, BM",39.02946,-123.09376,3,0,100,0,0,swab,clumped,11/3/17,,,
odo_0728,FT18,10/20/17,2,10:47,31,"LB, BM",39.02945,-123.09373,3,0,100,0,0,swab,may be same as 30,11/3/17,,,
odo_0729,FT18,10/20/17,2,10:49,32,"LB, BM",39.02946,-123.0937,3,0,100,0,0,swab,,11/3/17,,,
odo_0730,FT18,10/20/17,2,10:53,33,"LB, BM",39.02945,-123.09366,3,0,100,0,0,swab,,11/3/17,,,
odo_0731,FT18,10/20/17,2,10:55,34,"LB, BM",39.02945,-123.09364,3.5,0,100,0,0,swab,,11/3/17,,,
odo_0732,FT18,10/20/17,2,10:56,35,"LB, BM",39.02947,-123.09364,4,0,100,0,0,swab,,11/3/17,,,
odo_0733,FT18,10/20/17,2,10:58,36,"LB, BM",39.02947,-123.09364,3,0,100,0,0,swab,same GPS as 35,11/7/17,,,
odo_0734,FT18,10/20/17,2,11:00,37,"LB, BM",39.02948,-123.09364,3,0,100,0,0,swab,very large clump,11/7/17,,,
odo_0735,FT18,10/20/17,2,11:03,38,"LB, BM",39.02944,-123.09358,3.5,0,100,0,0,swab,,11/7/17,,,
odo_0736,FT18,10/20/17,2,11:04,39,"LB, BM",39.02944,-123.09358,,0,100,0,0,swab,same GPS as 38; mushy,11/7/17,,,
odo_0737,FT18,10/20/17,2,11:07,40,"LB, BM",39.02944,-123.09358,3.5,0,100,0,0,swab,same GPS as 38,11/7/17,,,
odo_0738,FT18,10/20/17,2,11:08,41,"LB, BM",39.02944,-123.09358,3.5,0,100,0,0,swab,same GPS as 38,11/7/17,,,
odo_0739,FT18,10/20/17,2,11:10,42,"LB, BM",39.02944,-123.09358,3,0,100,0,0,swab,same GPS as 38; clumped. missing from box,,,,
odo_0740,FT18,10/20/17,2,11:11,43,"LB, BM",39.02944,-123.09358,2,0,100,0,0,swab,same GPS as 38,11/7/17,,,
odo_0741,FT18,10/20/17,2,11:12,44,"LB, BM",39.02944,-123.09358,,0,100,0,0,swab,same GPS as 38; mushy,11/7/17,,,
odo_0742,FT18,10/20/17,2,11:14,45,"LB, BM",39.02944,-123.09358,3,0,100,0,0,swab,same GPS as 38,11/7/17,,,
odo_0743,FT18,10/20/17,2,11:18,46,"LB, BM",39.02939,-123.09288,4,45,0,45,10,swab,,11/7/17,,,
odo_0744,FT18,10/20/17,2,11:23,47,"LB, BM",39.02881,-123.09289,3,25,75,0,0,swab,,11/7/17,,,
odo_0745,FT18,10/20/17,2,11:26,48,"LB, BM",39.02867,-123.09318,4,20,60,20,0,swab,,11/7/17,,,
odo_0746,FT18,10/20/17,2,11:30,49,"LB, BM",39.0284,-123.09361,3,20,80,0,0,swab,,11/7/17,,,
odo_0747,FT18,10/20/17,2,11:32,50,"LB, BM",39.02827,-123.09362,2,10,90,0,0,swab,big clump,11/7/17,,,
odo_0748,FT18,10/20/17,2,13:44,51,"LB, AS",39.02803,-123.0937,3.5,0,100,0,0,swab,,11/7/17,,,
odo_0749,FT18,10/20/17,2,13:47,52,"LB, AS",39.02768,-123.09342,1.5,5,95,0,0,swab,,11/7/17,,,
odo_0750,FT18,10/20/17,2,13:50,53,"LB, AS",39.02771,-123.09328,3,20,10,0,70,swab,,11/7/17,,,
odo_0751,FT18,10/20/17,2,13:54,54,"LB, AS",39.02788,-123.09285,,30,5,0,65,swab,"2 piles very close, could be same event",11/7/17,,,
odo_0752,FT18,10/20/17,2,13:54,55,"LB, AS",39.02788,-123.09285,,30,5,0,65,swab,"2 piles very close, could be same event; same GPS as 54",11/7/17,,,
odo_0707,FT18,10/20/17,2,,10,"LB, BM",,,,5,95,0,0,swab,no gps given?,11/3/17,,,
,FT18,10/20/17,2,9:58,,"LB, BM",,,5,5,80,15,0,no collection,eroded ,11/3/17,,,
odo_0753,FT11,10/23/17,2,10:09,1,AS,39.00126,-123.09859,3,0,100,0,0,swab,small pellets,11/7/17,,,
odo_0754,FT11,10/23/17,2,10:24,2,AS,39.00231,-123.09977,3,20,80,0,0,swab,,11/7/17,,,
odo_0755,FT11,10/23/17,2,10:28,3,AS,39.00231,-123.09977,4.5,20,80,0,0,swab,"clumped, same GPS as 2",11/7/17,,,
odo_0756,FT11,10/23/17,2,10:35,4,AS,39.00252,-123.0998,3.5,0,100,0,0,swab,,11/7/17,,,
odo_0757,FT05,10/24/17,1,9:32,1,"AS, TM",39.03017,-123.08701,3.5,0,100,0,0,swab,small - fawn? Rabbit?,11/7/17,,,
odo_0758,FT05,10/24/17,1,9:42,2,"AS, TM",39.03003,-123.08615,4,0,100,0,0,swab,small clump,11/9/17,,,
odo_0759,FT05,10/24/17,1,9:48,3,"AS, TM",39.03,-123.08615,4,0,100,0,0,swab,scat spread all along trail. Hard to differentiate.,11/9/17,,,
odo_0760,FT05,10/24/17,1,9:51,4,"AS, TM",39.03,-123.08615,4,0,100,0,0,swab,same GPS as 3,11/9/17,,,
odo_0761,FT05,10/24/17,1,9:55,5,"AS, TM",39.03,-123.08615,3.5,0,100,0,0,swab,same GPS as 4; looked fresher,11/9/17,,,
odo_0762,FT05,10/24/17,1,9:59,6,"AS, TM",39.03,-123.08615,4,0,100,0,0,swab,same GPS as 5,11/9/17,,,
odo_0763,FT05,10/24/17,1,9:59,7,"AS, TM",39.03,-123.08615,4,0,100,0,0,swab,"same GPS as 6; line of it, maybe one",11/9/17,,,
odo_0764,FT05,10/24/17,1,10:04,8,"AS, TM",39.02985,-123.08571,3.5,0,100,0,0,swab,same GPS as previous; small clump,11/9/17,,,
odo_0765,FT05,10/24/17,1,10:07,9,"AS, TM",39.02982,-123.08563,4,0,100,0,0,swab,clump,11/9/17,,,
odo_0766,FT05,10/24/17,1,10:11,10,"AS, TM",39.02979,-123.08562,3.5,0,100,0,0,swab,small pellets,11/9/17,,,
odo_0767,FT05,10/24/17,1,10:13,11,"AS, TM",39.02979,-123.08562,4,0,100,0,0,swab,same GPS as 10; older pile,11/9/17,,,
odo_0768,FT05,10/24/17,1,10:16,12,"AS, TM",39.02974,-123.08555,3,0,100,0,0,swab,all same area - hard to differentiate,11/9/17,,,
odo_0769,FT05,10/24/17,1,10:18,13,"AS, TM",39.02974,-123.08555,3,0,100,0,0,swab,same GPS as 12; all same area - hard to differentiate,11/9/17,,,
odo_0770,FT05,10/24/17,1,10:20,14,"AS, TM",39.02974,-123.08555,3,0,100,0,0,swab,same GPS as 12; all same area - hard to differentiate,11/9/17,,,
odo_0771,FT05,10/24/17,1,10:23,15,"AS, TM",39.02971,-123.08549,3,0,65,5,30,swab,,11/9/17,,,
odo_0772,FT05,10/24/17,1,10:27,16,"AS, TM",39.02965,-123.08544,3,10,50,15,25,swab,,11/9/17,,,
odo_0773,FT05,10/24/17,1,10:29,17,"AS, TM",39.02965,-123.08544,3.5,10,50,15,25,swab,same GPS as 16,11/9/17,,,
odo_0774,FT05,10/24/17,1,10:31,18,"AS, TM",39.02965,-123.08544,3.5,10,50,15,25,swab,same GPS as 16; distinct pile,11/9/17,,,
odo_0775,FT05,10/24/17,1,10:35,19,"AS, TM",39.02943,-123.0854,3.5,10,60,0,30,swab,,11/9/17,,,
odo_0776,FT05,10/24/17,1,10:41,20,"AS, TM",39.02916,-123.08545,3,0,40,50,10,swab,,11/9/17,,,
odo_0777,FT05,10/24/17,1,10:47,21,"AS, TM",39.02896,-123.08558,3.5,0,75,5,20,swab,,11/9/17,,,
odo_0778,FT05,10/24/17,1,10:49,22,"AS, TM",39.02896,-123.08558,3.5,0,75,5,20,swab,same GPS as 21; clumped near 21,11/14/17,,,
odo_0779,FT05,10/24/17,1,10:54,23,"AS, TM",39.02892,-123.0859,3.5,0,100,0,0,swab,still shiny but also some cracking,11/14/17,,,
odo_0780,FT05,10/24/17,1,10:57,24,"AS, TM",39.02892,-123.0859,3.5,0,100,0,0,swab,some clumping,11/14/17,,,
odo_0781,FT05,10/24/17,1,10:58,25,"AS, TM",39.02891,-123.08595,3.5,5,95,0,0,swab,,11/14/17,,,
odo_0782,FT05,10/24/17,1,11:01,26,"AS, TM",39.02891,-123.08595,3.5,5,95,0,0,swab,same GPS as 25,11/14/17,,,
odo_0783,FT05,10/24/17,1,11:03,27,"AS, TM",39.02891,-123.08595,3.5,5,95,0,0,swab,same GPS as 25,11/14/17,,,
odo_0784,FT05,10/24/17,1,11:04,28,"AS, TM",39.02891,-123.08604,3,0,100,0,0,swab,,11/14/17,,,
odo_0785,FT05,10/24/17,1,11:06,29,"AS, TM",39.02891,-123.08604,3,0,100,0,0,swab,same GPS as 28,11/14/17,,,
odo_0786,FT05,10/24/17,1,11:08,30,"AS, TM",39.02893,-123.08623,3.5,5,95,0,0,swab,,11/14/17,,,
odo_0787,FT05,10/24/17,1,11:13,31,"AS, TM",39.0291,-123.08658,4,0,100,0,0,swab,,11/14/17,,,
odo_0788,FT05,10/24/17,1,11:16,32,"AS, TM",39.02921,-123.08675,3.5,0,100,0,0,swab,,11/14/17,,,
odo_0789,FT05,10/24/17,1,11:20,33,"AS, TM",39.02926,-123.08678,3.5,5,95,0,0,swab,bedding ground,11/14/17,,,
odo_0790,FT05,10/24/17,1,11:22,34,"AS, TM",39.02926,-123.08678,3.5,5,95,0,0,swab,same GPS as 33; bedding ground,11/14/17,,,
odo_0791,FT05,10/24/17,1,11:28,35,"AS, TM",39.02941,-123.08681,3,0,100,0,0,swab,,11/14/17,,,
odo_0792,FT05,10/24/17,1,11:30,36,"AS, TM",39.02945,-123.0868,3,0,100,0,0,swab,,11/14/17,,,
odo_0793,FT05,10/24/17,1,11:31,37,"AS, TM",39.0295,-123.0868,4.5,0,100,0,0,swab,"slightly eroded, clumped",11/14/17,,,
odo_0794,FT05,10/24/17,1,11:34,38,"AS, TM",39.02954,-123.0868,3,0,100,0,0,swab,,11/14/17,,,
odo_0795,FT05,10/24/17,1,11:36,39,"AS, TM",39.02961,-123.08673,3.5,0,100,0,0,swab,,11/14/17,,,
odo_0796,FT05,10/24/17,1,11:38,40,"AS, TM",39.02959,-123.08669,3,0,100,0,0,swab,,11/14/17,,,
odo_0797,FT05,10/24/17,1,11:40,41,"AS, TM",39.02959,-123.08669,3,0,100,0,0,swab,same GPS as 40; small pellets,11/14/17,,,
odo_0798,FT05,10/24/17,1,11:41,42,"AS, TM",39.02959,-123.08669,5,0,100,0,0,swab,same GPS as 40; very eroded,11/14/17,,,
odo_0799,FT05,10/24/17,1,11:43,43,"AS, TM",39.02959,-123.08669,3.5,0,100,0,0,swab,same GPS as 40,11/14/17,,,
odo_0800,FT05,10/24/17,1,11:45,44,"AS, TM",39.02965,-123.08668,4,0,100,0,0,swab,,11/14/17,,,
odo_0801,FT05,10/24/17,1,11:47,45,"AS, TM",39.02965,-123.08668,3.5,0,100,0,0,swab,same GPS as 44,11/14/17,,,
odo_0802,FT05,10/24/17,1,11:49,46,"AS, TM",39.02973,-123.08678,3,5,75,0,20,swab,,11/14/17,,,
odo_0803,FT05,10/24/17,1,11:50,47,"AS, TM",39.02973,-123.08678,3.5,5,75,0,20,swab,same GPS as 46,11/14/17,,,
odo_0804,FT05,10/24/17,1,11:52,48,"AS, TM",39.02984,-123.0868,3,20,30,0,50,swab,,11/14/17,,,
odo_0805,FT05,10/24/17,1,11:54,49,"AS, TM",39.02988,-123.08684,4,25,25,0,50,swab,clumped,11/14/17,,,
odo_0806,FT05,10/24/17,1,11:56,50,"AS, TM",39.0299,-123.08681,4,25,25,0,50,swab,"clumped, small",11/14/17,,,
odo_0807,FT05,10/24/17,1,11:58,51,"AS, TM",39.02993,-123.08695,3.5,0,75,0,25,swab,,11/14/17,,,
odo_0808,FT05,10/24/17,1,11:59,52,"AS, TM",39.02997,-123.08703,3,20,30,20,30,swab,small pellets,11/14/17,,,
,FT05,10/24/17,1,9:35,,"AS, TM",39.03017,-123.08701,5,,,,,no collection,"same GPS as 1; 3 piles, same location; very eroded",,,,
,FT05,10/24/17,1,9:41,,"AS, TM",39.03006,-123.08617,5,0,100,0,0,no collection,"very old, eroded",,,,
,FT05,10/24/17,1,10:04,,"AS, TM",39.02985,-123.08571,4,0,100,0,0,no collection,old,11/9/17,,,
odo_0920,FT01,10/25/17,2,15:26,9,LB,39.01523,-123.07558,4,20,80,0,0,swab,clumped,11/20/17,,,
odo_0921,FT01,10/25/17,2,15:35,10,LB,39.01505,-123.07536,3.5,15,80,5,0,swab,,11/20/17,,,
odo_0922,FT01,10/25/17,2,15:38,11,LB,39.01502,-123.07532,3,10,75,15,0,swab,in a line,11/20/17,,,
odo_0923,FT01,10/25/17,2,15:41,12,LB,39.015,-123.07532,3.5,10,75,15,0,swab,"in a line, may be same as 11",11/20/17,,,
odo_0919,FT01,10/25/17,2,15:18,8,LB,39.0149,-123.07496,4,25,25,0,50,swab,"creek bed, clumped",11/20/17,,,
odo_0918,FT01,10/25/17,2,15:01,7,LB,39.01425,-123.07309,3,10,70,0,20,swab,in a line,11/20/17,,,
odo_0917,FT01,10/25/17,2,14:57,6,LB,39.01421,-123.07296,4,5,95,0,0,swab,,11/20/17,,,
odo_0916,FT01,10/25/17,2,14:53,5,LB,39.0142,-123.07252,3,0,100,0,0,swab,a little clumped,11/20/17,,,
odo_0924,FT01,10/25/17,2,16:00,13,LB,39.01433,-123.07163,3,5,85,0,10,swab,,11/20/17,,,
odo_0925,FT01,10/25/17,2,16:04,14,LB,39.01438,-123.07156,3,5,85,0,10,swab,,11/20/17,,,
odo_0926,FT01,10/25/17,2,16:09,15,LB,39.01464,-123.07073,4,10,70,0,20,swab,"borderline eroded, clumped",11/20/17,,,
odo_0915,FT01,10/25/17,2,14:40,4,LB,39.01489,-123.07047,3,5,95,0,0,swab,,11/20/17,,,
odo_0914,FT01,10/25/17,2,14:36,3,LB,39.01514,-123.07043,3.5,10,90,0,0,swab,,11/20/17,,,
odo_0913,FT01,10/25/17,2,14:28,2,LB,39.01581,-123.0703,3.5,0,100,0,0,swab,,11/20/17,,,
odo_0912,FT01,10/25/17,2,14:20,1,LB,39.0163,-123.06975,3,0,100,0,0,swab,,11/20/17,,,
odo_0829,FT10,10/25/17,1,10:18,21,"LB, JC, BC",39.03185,-123.07975,3.5,0,80,20,0,swab,,11/15/17,,,
odo_0827,FT10,10/25/17,1,10:16,19,"LB, JC, BC",39.03186,-123.07973,3.5,0,90,10,0,swab,,11/15/17,,,
odo_0828,FT10,10/25/17,1,10:16,20,"LB, JC, BC",39.03186,-123.07973,,0,90,10,0,swab,same GPS as 19; possibly same pile,11/15/17,,,
,FT10,10/25/17,1,10:14,,"LB, JC, BC",39.03188,-123.07967,5,0,90,10,0,no collection,,11/15/17,,,
odo_0825,FT10,10/25/17,1,10:10,17,"LB, JC, BC",39.03188,-123.07962,3.5,0,90,10,0,swab,,11/14/17,,,
odo_0826,FT10,10/25/17,1,10:12,18,"LB, JC, BC",39.03188,-123.07962,3.5,0,90,10,0,swab,same GPS as 17,11/15/17,,,
odo_0824,FT10,10/25/17,1,10:07,16,"LB, JC, BC",39.03187,-123.07948,4,0,90,10,0,swab,,11/14/17,,,
odo_0810,FT10,10/25/17,1,9:33,2,"LB, JC, BC",39.03188,-123.07947,4,0,90,10,0,swab,,11/14/17,,,
odo_0811,FT10,10/25/17,1,9:36,3,"LB, JC, BC",39.03186,-123.07945,3,0,90,10,0,swab,,11/14/17,,,
odo_0820,FT10,10/25/17,1,9:59,12,"LB, JC, BC",39.03186,-123.07944,3.5,0,90,10,0,swab,"same GPS as previous; all one long pile, difficult to differentiate",11/14/17,,,
odo_0821,FT10,10/25/17,1,10:00,13,"LB, JC, BC",39.03186,-123.07944,3.5,0,90,10,0,swab,same GPS as 12,11/14/17,,,
odo_0822,FT10,10/25/17,1,10:02,14,"LB, JC, BC",39.03186,-123.07944,3.5,0,90,10,0,swab,same GPS as 12,11/14/17,,,
odo_0823,FT10,10/25/17,1,10:05,15,"LB, JC, BC",39.03186,-123.07944,4,0,90,10,0,swab,same GPS as 12,11/14/17,,,
,FT10,10/25/17,1,9:58,,"LB, JC, BC",39.03186,-123.07944,5,0,90,10,0,no collection,,11/14/17,,,
odo_0819,FT10,10/25/17,1,9:56,11,"LB, JC, BC",39.03185,-123.07942,4,0,90,10,0,swab,,11/14/17,,,
odo_0809,FT10,10/25/17,1,9:24,1,"LB, JC, BC",39.032,-123.07941,3.5,0,80,10,10,swab,,11/14/17,,,
odo_0812,FT10,10/25/17,1,9:41,4,"LB, JC, BC",39.03194,-123.07938,4,0,90,10,0,swab,,11/14/17,,,
odo_0813,FT10,10/25/17,1,9:41,5,"LB, JC, BC",39.03194,-123.07938,4,0,90,10,0,swab,same GPS as 4,11/14/17,,,
odo_0817,FT10,10/25/17,1,9:52,9,"LB, JC, BC",39.03185,-123.07938,3,0,90,10,0,swab,,11/14/17,,,
odo_0818,FT10,10/25/17,1,9:52,10,"LB, JC, BC",39.03185,-123.07938,3.5,0,90,10,0,swab,same GPS as 9; very close to a smaller group,11/14/17,,,
odo_0856,FT10,10/25/17,1,11:29,48,"LB, JC, BC",39.03072,-123.07936,3.5,0,70,30,0,swab,,11/15/17,,,
,FT10,10/25/17,1,9:45,,"LB, JC, BC",39.03191,-123.07936,,0,90,10,0,no collection,white mold,11/14/17,,,
odo_0815,FT10,10/25/17,1,9:49,7,"LB, JC, BC",39.03185,-123.07931,3,0,90,10,0,swab,,11/14/17,,,
odo_0816,FT10,10/25/17,1,9:52,8,"LB, JC, BC",39.03185,-123.07931,3.5,0,90,10,0,swab,same GPS as 7,11/14/17,,,
odo_0814,FT10,10/25/17,1,9:45,6,"LB, JC, BC",39.03189,-123.07928,4,0,90,10,0,swab,clumped,11/14/17,,,
odo_0833,FT10,10/25/17,1,10:36,25,"LB, JC, BC",39.03147,-123.07928,4,0,70,30,0,swab,,11/15/17,,,
odo_0834,FT10,10/25/17,1,10:39,26,"LB, JC, BC",39.03145,-123.07927,3.5,0,70,30,0,swab,,11/15/17,,,
,FT10,10/25/17,1,9:45,,"LB, JC, BC",39.03186,-123.07927,5,,,,,no collection,eroded,11/14/17,,,
odo_0855,FT10,10/25/17,1,11:27,47,"LB, JC, BC",39.03077,-123.07926,4,0,70,20,10,swab,possibly multiple defecation events,11/15/17,,,
odo_0852,FT10,10/25/17,1,11:22,44,"LB, JC, BC",39.03081,-123.07925,3.5,0,50,45,5,swab,,11/15/17,,,
odo_0853,FT10,10/25/17,1,11:23,45,"LB, JC, BC",39.0308,-123.07925,4,0,50,45,5,swab,,11/15/17,,,
odo_0854,FT10,10/25/17,1,11:23,46,"LB, JC, BC",39.0308,-123.07925,3.5,0,50,45,5,swab,same GPS as 45; very close together,11/15/17,,,
odo_0835,FT10,10/25/17,1,10:42,27,"LB, JC, BC",39.03145,-123.07924,4,0,70,30,0,swab,,11/15/17,,,
odo_0836,FT10,10/25/17,1,10:43,28,"LB, JC, BC",39.03142,-123.07922,3.5,0,70,30,0,swab,,11/15/17,,,
odo_0851,FT10,10/25/17,1,11:19,43,"LB, JC, BC",39.03086,-123.07919,4,0,50,40,10,swab,,11/15/17,,,
odo_0837,FT10,10/25/17,1,10:46,29,"LB, JC, BC",39.0313,-123.07909,4,0,60,30,10,swab,crumbly,11/15/17,,,
odo_0850,FT10,10/25/17,1,11:17,42,"LB, JC, BC",39.0309,-123.07909,2.5,0,60,30,10,swab,,11/15/17,,,
odo_0839,FT10,10/25/17,1,10:52,31,"LB, JC, BC",39.03123,-123.07901,3,0,20,50,30,swab,,11/15/17,,,
odo_0838,FT10,10/25/17,1,10:50,30,"LB, JC, BC",39.03129,-123.079,3.5,0,60,30,10,swab,,11/15/17,,,
odo_0849,FT10,10/25/17,1,11:15,41,"LB, JC, BC",39.03096,-123.079,3.5,0,70,20,10,swab,,11/15/17,,,
odo_0843,FT10,10/25/17,1,11:01,35,"LB, JC, BC",39.03116,-123.07899,2.5,0,70,30,0,swab,,11/15/17,,,
odo_0844,FT10,10/25/17,1,11:01,36,"LB, JC, BC",39.03116,-123.07899,4,0,70,30,0,swab,same GPS as 35,11/15/17,,,
odo_0846,FT10,10/25/17,1,11:08,38,"LB, JC, BC",39.03111,-123.07899,3.5,0,80,10,10,swab,,11/15/17,,,
odo_0847,FT10,10/25/17,1,11:10,39,"LB, JC, BC",39.03109,-123.07899,3,0,90,10,0,swab,,11/15/17,,,
odo_0848,FT10,10/25/17,1,11:12,40,"LB, JC, BC",39.03107,-123.07899,3.5,0,90,10,0,swab,,11/15/17,,,
odo_0857,FT10,10/25/17,1,11:37,49,"LB, JC, BC",39.0305,-123.07899,4,0,50,45,5,swab,,11/15/17,,,
,FT10,10/25/17,1,11:38,,"LB, JC, BC",39.0305,-123.07899,5,0,60,30,10,no collection,same GPS as 49,11/15/17,,,
odo_0841,FT10,10/25/17,1,10:58,33,"LB, JC, BC",39.03119,-123.07898,3,0,50,50,0,swab,,11/15/17,,,
odo_0842,FT10,10/25/17,1,11:00,34,"LB, JC, BC",39.03119,-123.07898,3,0,60,40,0,swab,same GPS as 33,11/15/17,,,
odo_0845,FT10,10/25/17,1,11:05,37,"LB, JC, BC",39.03114,-123.07898,3.5,0,70,20,10,swab,,11/15/17,,,
odo_0858,FT10,10/25/17,1,11:39,50,"LB, JC, BC",39.03045,-123.07898,3,,,,,swab,,11/15/17,,,
,FT10,10/25/17,1,11:41,,"LB, JC, BC",39.03035,-123.07897,5,,,,,no collection,,11/15/17,,,
odo_0859,FT10,10/25/17,1,11:40,51,"LB, JC, BC",39.0304,-123.07896,3.5,0,80,20,0,swab,,11/15/17,,,
odo_0840,FT10,10/25/17,1,10:55,32,"LB, JC, BC",39.03121,-123.07895,3,0,20,70,10,swab,slightly off transect,11/15/17,,,
odo_0860,FT10,10/25/17,1,11:43,52,"LB, JC, BC",39.03027,-123.07885,3.5,0,60,40,0,swab,crumbly,11/15/17,,,
odo_0865,FT10,10/25/17,1,11:54,57,"LB, JC, BC",39.03054,-123.0787,3.5,0,50,50,0,swab,,11/15/17,,,
odo_0866,FT10,10/25/17,1,11:56,58,"LB, JC, BC",39.03058,-123.07869,3.5,0,80,20,0,swab,,11/15/17,,,
odo_0864,FT10,10/25/17,1,11:52,56,"LB, JC, BC",39.03049,-123.07867,3.5,0,45,50,5,swab,,11/15/17,,,
odo_0863,FT10,10/25/17,1,11:51,55,"LB, JC, BC",39.03048,-123.07865,3,0,10,70,20,swab,,11/15/17,,,
odo_0861,FT10,10/25/17,1,11:46,53,"LB, JC, BC",39.03029,-123.07863,4,0,30,50,20,swab,,11/15/17,,,
odo_0862,FT10,10/25/17,1,11:48,54,"LB, JC, BC",39.03032,-123.07862,4,0,30,50,20,swab,,11/15/17,,,
odo_0867,FT10,10/25/17,1,12:02,59,"LB, JC, BC",39.03089,-123.07796,3.5,0,80,20,0,swab,,11/15/17,,,
,FT10,10/25/17,1,12:17,,"LB, JC, BC",39.03156,-123.07795,5,0,65,35,0,no collection,clumped,11/15/17,,,
odo_0869,FT10,10/25/17,1,12:15,61,"LB, JC, BC",39.03126,-123.07774,3.5,0,70,30,0,swab,,11/15/17,,,
,FT10,10/25/17,1,12:13,,"LB, JC, BC",39.03126,-123.07774,5,0,70,30,0,no collection,,11/15/17,,,
odo_0868,FT10,10/25/17,1,12:07,60,"LB, JC, BC",39.03083,-123.07733,3,5,85,10,0,swab,,11/15/17,,,
odo_0830,FT10,10/25/17,1,10:25,22,"LB, JC, BC",39.03157,-123.07334,3,0,70,30,0,swab,,11/15/17,,,
odo_0831,FT10,10/25/17,1,10:27,23,"LB, JC, BC",39.03151,-123.0733,4,0,70,30,0,swab,,11/15/17,,,
odo_0832,FT10,10/25/17,1,10:27,24,"LB, JC, BC",39.03151,-123.0733,3,0,70,30,0,swab,same GPS as 23,11/15/17,,,
